ithaID,HGVS,Tool,value,th_p,Sensitivity,LR+,LR+ 95% CI,Strength (Pathogenic),th_b,Specificity,LR-,LR- 95% CI,Strength (Benign),Correctly PV,% of correctly PV,th_class,call_p,call_b
2996,HBA1:c.220G>A,CADD_PHRED,0.002,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,-1,0
2996,HBA1:c.220G>A,Eigen-PC-phred_coding,0.0404423699999999,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
2996,HBA1:c.220G>A,GERP++_RS,-8.61999999999999,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,0
2996,HBA1:c.220G>A,MetaSVM_score,-0.362499999999998,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
2996,HBA1:c.220G>A,phyloP100way_vertebrate,-2.66,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,0
2996,HBA1:c.220G>A,REVEL_score,0.323,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
2996,HBA1:c.220G>A,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
2998,HBB:c.178A>C,BayesDel_addAF_score,0.213588,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,0
2998,HBB:c.178A>C,CADD_PHRED,19.01,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
2998,HBB:c.178A>C,Eigen-PC-phred_coding,1.865842,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
2998,HBB:c.178A>C,GERP++_RS,3.95,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,-1
2998,HBB:c.178A>C,MetaSVM_score,0.331399999999998,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
2998,HBB:c.178A>C,phyloP100way_vertebrate,2.956,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
2998,HBB:c.178A>C,REVEL_score,0.703999999999998,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,-1
2998,HBB:c.178A>C,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3000,HBA1:c.55G>A,BayesDel_addAF_score,0.193515999999998,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,0
3000,HBA1:c.55G>A,CADD_PHRED,13.46,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,-1,0
3000,HBA1:c.55G>A,Eigen-PC-phred_coding,1.372757,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
3000,HBA1:c.55G>A,GERP++_RS,4.43,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,1,-1
3000,HBA1:c.55G>A,MetaSVM_score,0.368499999999999,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
3000,HBA1:c.55G>A,phyloP100way_vertebrate,-0.053,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,0
3000,HBA1:c.55G>A,REVEL_score,0.532,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3000,HBA1:c.55G>A,SpliceAI_DS,0.09,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,1,-1
3001,HBB:c.335T>G,BayesDel_addAF_score,0.418011999999999,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,1,-1
3001,HBB:c.335T>G,CADD_PHRED,25.3,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3001,HBB:c.335T>G,Eigen-PC-phred_coding,3.6341239999999906,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3001,HBB:c.335T>G,GERP++_RS,4.68,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,1,-1
3001,HBB:c.335T>G,MetaSVM_score,0.8444,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3001,HBB:c.335T>G,phyloP100way_vertebrate,2.855,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3001,HBB:c.335T>G,REVEL_score,0.817999999999998,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,1,-1
3001,HBB:c.335T>G,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3004,HBB:c.124T>G,BayesDel_addAF_score,0.300914999999998,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,-1
3004,HBB:c.124T>G,CADD_PHRED,27.1,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3004,HBB:c.124T>G,Eigen-PC-phred_coding,8.687151,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3004,HBB:c.124T>G,GERP++_RS,5.09999999999998,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,1,-1
3004,HBB:c.124T>G,MetaSVM_score,1.0091,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3004,HBB:c.124T>G,phyloP100way_vertebrate,6.881,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3004,HBB:c.124T>G,REVEL_score,0.765,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,-1
3004,HBB:c.124T>G,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3005,HBB:c.55G>C,BayesDel_addAF_score,0.242431,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,-1
3005,HBB:c.55G>C,CADD_PHRED,18.96,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3005,HBB:c.55G>C,Eigen-PC-phred_coding,3.298865,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3005,HBB:c.55G>C,GERP++_RS,5.24,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,1,-1
3005,HBB:c.55G>C,MetaSVM_score,0.816799999999998,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3005,HBB:c.55G>C,phyloP100way_vertebrate,1.551,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3005,HBB:c.55G>C,REVEL_score,0.634,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3005,HBB:c.55G>C,SpliceAI_DS,NA,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,NA,NA
3008,HBB:c.93-16A>T,BayesDel_addAF_score,NA,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,NA,NA
3008,HBB:c.93-16A>T,CADD_PHRED,1.471,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,-1,0
3008,HBB:c.93-16A>T,Eigen-PC-phred_coding,NA,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,NA,NA
3008,HBB:c.93-16A>T,GERP++_RS,NA,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,NA,NA
3008,HBB:c.93-16A>T,MetaSVM_score,NA,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,NA,NA
3008,HBB:c.93-16A>T,phyloP100way_vertebrate,NA,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,NA,NA
3008,HBB:c.93-16A>T,REVEL_score,NA,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,NA,NA
3008,HBB:c.93-16A>T,SpliceAI_DS,NA,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,NA,NA
3009,HBB:c.265C>A,BayesDel_addAF_score,0.472217,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,1,-1
3009,HBB:c.265C>A,CADD_PHRED,24.7,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3009,HBB:c.265C>A,Eigen-PC-phred_coding,8.34322899999999,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3009,HBB:c.265C>A,GERP++_RS,5.24,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,1,-1
3009,HBB:c.265C>A,MetaSVM_score,1.0879,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3009,HBB:c.265C>A,phyloP100way_vertebrate,7.482,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,1,-1
3009,HBB:c.265C>A,REVEL_score,0.833999999999998,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,1,-1
3009,HBB:c.265C>A,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3015,HBA1:c.190G>A,BayesDel_addAF_score,0.136486,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,0
3015,HBA1:c.190G>A,CADD_PHRED,18.9899999999998,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3015,HBA1:c.190G>A,Eigen-PC-phred_coding,1.382314,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
3015,HBA1:c.190G>A,GERP++_RS,3.32,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,-1
3015,HBA1:c.190G>A,MetaSVM_score,0.0942999999999998,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
3015,HBA1:c.190G>A,phyloP100way_vertebrate,0.189,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,0
3015,HBA1:c.190G>A,REVEL_score,0.647,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3015,HBA1:c.190G>A,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3016,HBA1:c.371C>T,BayesDel_addAF_score,0.278486999999998,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,-1
3016,HBA1:c.371C>T,CADD_PHRED,16.44,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3016,HBA1:c.371C>T,Eigen-PC-phred_coding,2.29854799999999,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3016,HBA1:c.371C>T,GERP++_RS,4.17,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,-1
3016,HBA1:c.371C>T,MetaSVM_score,1.08109999999999,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3016,HBA1:c.371C>T,phyloP100way_vertebrate,3.178,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3016,HBA1:c.371C>T,REVEL_score,0.748,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,-1
3016,HBA1:c.371C>T,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3026,HBA1:c.148A>C,BayesDel_addAF_score,0.268251999999998,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,-1
3026,HBA1:c.148A>C,CADD_PHRED,15.16,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,-1,0
3026,HBA1:c.148A>C,Eigen-PC-phred_coding,0.9243822,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
3026,HBA1:c.148A>C,GERP++_RS,-1.48,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,0
3026,HBA1:c.148A>C,MetaSVM_score,0.0099,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
3026,HBA1:c.148A>C,phyloP100way_vertebrate,-0.353,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,0
3026,HBA1:c.148A>C,REVEL_score,0.644,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3026,HBA1:c.148A>C,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3034,HBB:c.412_413delinsTG,BayesDel_addAF_score,NA,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,NA,NA
3034,HBB:c.412_413delinsTG,CADD_PHRED,NA,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,NA,NA
3034,HBB:c.412_413delinsTG,Eigen-PC-phred_coding,NA,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,NA,NA
3034,HBB:c.412_413delinsTG,GERP++_RS,NA,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,NA,NA
3034,HBB:c.412_413delinsTG,MetaSVM_score,NA,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,NA,NA
3034,HBB:c.412_413delinsTG,phyloP100way_vertebrate,NA,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,NA,NA
3034,HBB:c.412_413delinsTG,REVEL_score,NA,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,NA,NA
3034,HBB:c.412_413delinsTG,SpliceAI_DS,NA,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,NA,NA
3035,HBB:c.79G>C,BayesDel_addAF_score,0.169981999999999,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,0
3035,HBB:c.79G>C,CADD_PHRED,23.3,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3035,HBB:c.79G>C,Eigen-PC-phred_coding,4.128294,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3035,HBB:c.79G>C,GERP++_RS,4.30999999999998,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,1,-1
3035,HBB:c.79G>C,MetaSVM_score,0.8324,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3035,HBB:c.79G>C,phyloP100way_vertebrate,1.148,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3035,HBB:c.79G>C,REVEL_score,0.651,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3035,HBB:c.79G>C,SpliceAI_DS,NA,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,NA,NA
3038,HBA2:c.19G>T,BayesDel_addAF_score,0.413885999999998,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,1,-1
3038,HBA2:c.19G>T,CADD_PHRED,23.8,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3038,HBA2:c.19G>T,Eigen-PC-phred_coding,4.44692099999998,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,1,-1
3038,HBA2:c.19G>T,GERP++_RS,3.78,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,-1
3038,HBA2:c.19G>T,MetaSVM_score,1.01889999999998,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,1,-1
3038,HBA2:c.19G>T,phyloP100way_vertebrate,8.93,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,1,-1
3038,HBA2:c.19G>T,REVEL_score,0.871,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,1,-1
3038,HBA2:c.19G>T,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3040,HBA1:c.146T>G,BayesDel_addAF_score,0.305489,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,-1
3040,HBA1:c.146T>G,CADD_PHRED,22.1,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3040,HBA1:c.146T>G,Eigen-PC-phred_coding,1.655148,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
3040,HBA1:c.146T>G,GERP++_RS,3.17,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,-1
3040,HBA1:c.146T>G,MetaSVM_score,0.1983,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
3040,HBA1:c.146T>G,phyloP100way_vertebrate,2.491,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3040,HBA1:c.146T>G,REVEL_score,0.621,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3040,HBA1:c.146T>G,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3041,HBA2:c.349G>A,BayesDel_addAF_score,0.361076999999998,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,-1,-1
3041,HBA2:c.349G>A,CADD_PHRED,21.1,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3041,HBA2:c.349G>A,Eigen-PC-phred_coding,1.509347,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,-1,0
3041,HBA2:c.349G>A,GERP++_RS,4.07,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,-1,-1
3041,HBA2:c.349G>A,MetaSVM_score,0.1118,0.81,0.55,3.25,"[2.16, 4.89]",Supporting,0.46,0.6,0.38,"[0.3, 0.48]",Supporting,272,0.5654885654885655,above,-1,0
3041,HBA2:c.349G>A,phyloP100way_vertebrate,2.825,7.32,0.15,17.8,"[2.5, 127]",Supporting,0.8,0.57,0.36,"[0.28, 0.46]",Supporting,130,0.2448210922787194,above,-1,-1
3041,HBA2:c.349G>A,REVEL_score,0.567999999999998,0.77,0.63,3.05,"[2.12, 4.4]",Supporting,0.7,0.69,0.38,"[0.31, 0.47]",Supporting,309,0.6424116424116424,above,-1,0
3041,HBA2:c.349G>A,SpliceAI_DS,0,0,0.88,3.24,"[2.76, 3.81]",Supporting,0,0.73,0.17,"[0.08, 0.33]",Supporting,492,0.7420814479638009,above,-1,0
3045,HBB: c.316-3C>T,BayesDel_addAF_score,NA,0.39,0.6,3.21,"[2.19, 4.72]",Supporting,0.23,0.44,0.35,"[0.26, 0.47]",Supporting,302,0.5687382297551788,above_closed,NA,NA
3045,HBB: c.316-3C>T,CADD_PHRED,21.5,16.3,0.82,2.59,"[2.1, 3.2]",Supporting,16.3,0.68,0.26,"[0.21, 0.31]",Supporting,703,0.7934537246049662,above,1,-1
3045,HBB: c.316-3C>T,Eigen-PC-phred_coding,NA,1.9,0.79,3,"[2.21, 4.07]",Supporting,1.9,0.74,0.28,"[0.22, 0.35]",Supporting,415,0.7815442561205274,above,NA,NA
3045,HBB: c.316-3C>T,GERP++_RS,NA,4.22,0.44,4.33,"[2.51, 7.49]",Supporting,0.15,0.35,0.32,"[0.22, 0.46]",Supporting,225,0.423728813559322,above,NA,NA
